,PE_Shiller,PE_multpl,PE_investorsfriend,PE_fullratio,PE_HSI
1970-01-01 00:00:00.000001969,18.681708207192766,14.41,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.681708207192766,14.2,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.681708207192766,14.0,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.681708207192766,13.8,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.681708207192766,13.6,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.681708207192766,13.41,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.681708207192766,17.65,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.42951559020775,15.52,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.42951559020775,15.29,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.42951559020775,15.06,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.42951559020775,14.84,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.42951559020775,14.62,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.42951559020775,14.41,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.42951559020775,14.2,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.42951559020775,14.0,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.42951559020775,13.8,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.42951559020775,13.6,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.42951559020775,13.41,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.42951559020775,17.65,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.39804634467698,15.52,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.39804634467698,15.29,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.39804634467698,15.06,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.39804634467698,14.84,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.39804634467698,14.62,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.39804634467698,14.41,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.39804634467698,14.2,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.39804634467698,14.0,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.39804634467698,13.8,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.39804634467698,13.6,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.39804634467698,13.41,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.39804634467698,17.65,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.448662031815367,15.52,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.448662031815367,15.29,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.448662031815367,15.06,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.448662031815367,14.84,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.448662031815367,14.62,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.448662031815367,14.41,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.448662031815367,14.2,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.448662031815367,14.0,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.448662031815367,13.8,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.448662031815367,13.6,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.448662031815367,13.41,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.448662031815367,17.65,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.437760084691057,15.52,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.437760084691057,15.29,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.437760084691057,15.06,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.437760084691057,14.84,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.437760084691057,14.62,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.437760084691057,14.41,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.437760084691057,14.2,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.437760084691057,14.0,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.437760084691057,13.8,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.437760084691057,13.6,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.437760084691057,13.41,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,18.437760084691057,17.65,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,17.3269299137427,15.52,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,17.3269299137427,15.29,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,17.3269299137427,15.06,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,17.3269299137427,14.84,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,17.3269299137427,14.62,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,17.3269299137427,14.41,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,17.3269299137427,14.2,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,17.3269299137427,14.0,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,17.3269299137427,13.8,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,17.3269299137427,13.6,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,17.3269299137427,13.41,20.1,29.55,11.83
1970-01-01 00:00:00.000001969,17.3269299137427,17.65,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,17.09054139514022,17.83,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,17.09054139514022,17.55,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,17.09054139514022,17.28,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,17.09054139514022,17.01,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,17.09054139514022,16.75,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,17.09054139514022,16.49,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,17.09054139514022,16.24,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,17.09054139514022,16.0,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,17.09054139514022,15.76,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,17.09054139514022,15.52,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,17.09054139514022,15.29,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,17.09054139514022,15.76,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,16.372586787159864,17.83,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,16.372586787159864,17.55,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,16.372586787159864,17.28,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,16.372586787159864,17.01,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,16.372586787159864,16.75,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,16.372586787159864,16.49,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,16.372586787159864,16.24,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,16.372586787159864,16.0,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,16.372586787159864,15.76,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,16.372586787159864,15.52,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,16.372586787159864,15.29,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,16.372586787159864,15.76,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,16.531690813943623,17.83,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,16.531690813943623,17.55,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,16.531690813943623,17.28,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,16.531690813943623,17.01,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,16.531690813943623,16.75,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,16.531690813943623,16.49,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,16.531690813943623,16.24,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,16.531690813943623,16.0,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,16.531690813943623,15.76,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,16.531690813943623,15.52,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,16.531690813943623,15.29,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,16.531690813943623,15.76,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.873067819354068,17.83,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.873067819354068,17.55,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.873067819354068,17.28,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.873067819354068,17.01,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.873067819354068,16.75,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.873067819354068,16.49,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.873067819354068,16.24,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.873067819354068,16.0,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.873067819354068,15.76,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.873067819354068,15.52,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.873067819354068,15.29,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.873067819354068,15.76,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.983836060789194,17.83,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.983836060789194,17.55,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.983836060789194,17.28,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.983836060789194,17.01,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.983836060789194,16.75,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.983836060789194,16.49,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.983836060789194,16.24,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.983836060789194,16.0,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.983836060789194,15.76,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.983836060789194,15.52,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.983836060789194,15.29,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.983836060789194,15.76,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.799691797725185,17.83,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.799691797725185,17.55,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.799691797725185,17.28,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.799691797725185,17.01,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.799691797725185,16.75,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.799691797725185,16.49,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.799691797725185,16.24,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.799691797725185,16.0,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.799691797725185,15.76,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.799691797725185,15.52,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.799691797725185,15.29,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.799691797725185,15.76,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.726499744359776,17.83,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.726499744359776,17.55,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.726499744359776,17.28,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.726499744359776,17.01,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.726499744359776,16.75,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.726499744359776,16.49,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.726499744359776,16.24,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.726499744359776,16.0,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.726499744359776,15.76,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.726499744359776,15.52,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.726499744359776,15.29,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,13.726499744359776,15.76,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.100456516815452,17.83,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.100456516815452,17.55,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.100456516815452,17.28,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.100456516815452,17.01,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.100456516815452,16.75,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.100456516815452,16.49,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.100456516815452,16.24,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.100456516815452,16.0,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.100456516815452,15.76,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.100456516815452,15.52,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.100456516815452,15.29,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.100456516815452,15.76,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.842661145242232,17.83,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.842661145242232,17.55,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.842661145242232,17.28,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.842661145242232,17.01,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.842661145242232,16.75,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.842661145242232,16.49,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.842661145242232,16.24,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.842661145242232,16.0,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.842661145242232,15.76,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.842661145242232,15.52,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.842661145242232,15.29,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.842661145242232,15.76,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.064185404089631,17.83,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.064185404089631,17.55,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.064185404089631,17.28,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.064185404089631,17.01,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.064185404089631,16.75,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.064185404089631,16.49,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.064185404089631,16.24,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.064185404089631,16.0,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.064185404089631,15.76,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.064185404089631,15.52,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.064185404089631,15.29,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.064185404089631,15.76,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.950761908791735,17.83,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.950761908791735,17.55,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.950761908791735,17.28,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.950761908791735,17.01,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.950761908791735,16.75,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.950761908791735,16.49,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.950761908791735,16.24,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.950761908791735,16.0,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.950761908791735,15.76,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.950761908791735,15.52,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.950761908791735,15.29,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,14.950761908791735,15.76,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.873840687205748,17.83,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.873840687205748,17.55,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.873840687205748,17.28,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.873840687205748,17.01,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.873840687205748,16.75,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.873840687205748,16.49,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.873840687205748,16.24,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.873840687205748,16.0,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.873840687205748,15.76,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.873840687205748,15.52,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.873840687205748,15.29,20.1,29.55,11.83
1970-01-01 00:00:00.000001970,15.873840687205748,15.76,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.46179394349194,17.72,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.46179394349194,17.44,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.46179394349194,17.17,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.46179394349194,16.9,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.46179394349194,16.64,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.46179394349194,16.38,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.46179394349194,16.13,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.46179394349194,15.88,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.46179394349194,15.64,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.46179394349194,15.4,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.46179394349194,15.17,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.46179394349194,18.12,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.03453478150213,17.72,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.03453478150213,17.44,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.03453478150213,17.17,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.03453478150213,16.9,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.03453478150213,16.64,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.03453478150213,16.38,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.03453478150213,16.13,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.03453478150213,15.88,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.03453478150213,15.64,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.03453478150213,15.4,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.03453478150213,15.17,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.03453478150213,18.12,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.402902607188878,17.72,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.402902607188878,17.44,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.402902607188878,17.17,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.402902607188878,16.9,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.402902607188878,16.64,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.402902607188878,16.38,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.402902607188878,16.13,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.402902607188878,15.88,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.402902607188878,15.64,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.402902607188878,15.4,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.402902607188878,15.17,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.402902607188878,18.12,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.92411044795961,17.72,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.92411044795961,17.44,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.92411044795961,17.17,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.92411044795961,16.9,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.92411044795961,16.64,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.92411044795961,16.38,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.92411044795961,16.13,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.92411044795961,15.88,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.92411044795961,15.64,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.92411044795961,15.4,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.92411044795961,15.17,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.92411044795961,18.12,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.56415327969939,17.72,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.56415327969939,17.44,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.56415327969939,17.17,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.56415327969939,16.9,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.56415327969939,16.64,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.56415327969939,16.38,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.56415327969939,16.13,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.56415327969939,15.88,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.56415327969939,15.64,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.56415327969939,15.4,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.56415327969939,15.17,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.56415327969939,18.12,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.08316688007071,17.72,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.08316688007071,17.44,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.08316688007071,17.17,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.08316688007071,16.9,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.08316688007071,16.64,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.08316688007071,16.38,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.08316688007071,16.13,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.08316688007071,15.88,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.08316688007071,15.64,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.08316688007071,15.4,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.08316688007071,15.17,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,17.08316688007071,18.12,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.889414708693362,17.72,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.889414708693362,17.44,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.889414708693362,17.17,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.889414708693362,16.9,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.889414708693362,16.64,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.889414708693362,16.38,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.889414708693362,16.13,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.889414708693362,15.88,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.889414708693362,15.64,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.889414708693362,15.4,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.889414708693362,15.17,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.889414708693362,18.12,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.519449443051574,17.72,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.519449443051574,17.44,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.519449443051574,17.17,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.519449443051574,16.9,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.519449443051574,16.64,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.519449443051574,16.38,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.519449443051574,16.13,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.519449443051574,15.88,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.519449443051574,15.64,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.519449443051574,15.4,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.519449443051574,15.17,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.519449443051574,18.12,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.856792547836005,17.72,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.856792547836005,17.44,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.856792547836005,17.17,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.856792547836005,16.9,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.856792547836005,16.64,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.856792547836005,16.38,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.856792547836005,16.13,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.856792547836005,15.88,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.856792547836005,15.64,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.856792547836005,15.4,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.856792547836005,15.17,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.856792547836005,18.12,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.42886270915948,17.72,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.42886270915948,17.44,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.42886270915948,17.17,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.42886270915948,16.9,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.42886270915948,16.64,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.42886270915948,16.38,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.42886270915948,16.13,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.42886270915948,15.88,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.42886270915948,15.64,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.42886270915948,15.4,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.42886270915948,15.17,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,16.42886270915948,18.12,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,15.63871265432665,17.72,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,15.63871265432665,17.44,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,15.63871265432665,17.17,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,15.63871265432665,16.9,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,15.63871265432665,16.64,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,15.63871265432665,16.38,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,15.63871265432665,16.13,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,15.63871265432665,15.88,20.1,29.55,11.83
1970-01-01 00:00:00.000001971,15.63871265432665,15.64,20.1,29.55,11.83
